Order Date,Ship Mode,Segment,Region,Category,Sales
21/09/2015,Standard Class,Home Office,East,Office Supplies,66.03
18/05/2016,Standard Class,Corporate,West,Office Supplies,10.86
26/03/2015,Second Class,Corporate,West,Office Supplies,3.36
26/03/2015,Second Class,Corporate,West,Office Supplies,27.936
26/03/2015,Second Class,Corporate,West,Technology,28.784
22/09/2018,Standard Class,Consumer,West,Office Supplies,21.96
12/09/2016,Second Class,Consumer,West,Technology,21.98
02/11/2016,First Class,Home Office,East,Furniture,2621.322
20/10/2016,Standard Class,Consumer,West,Furniture,74.76
20/10/2016,Standard Class,Consumer,West,Furniture,364.776
14/06/2017,Standard Class,Corporate,West,Furniture,1115.17
20/11/2016,First Class,Corporate,West,Office Supplies,89.696
20/11/2016,First Class,Corporate,West,Office Supplies,50.12
28/02/2017,Standard Class,Corporate,East,Office Supplies,36.48
14/10/2015,Standard Class,Consumer,Central,Office Supplies,322.192
14/10/2015,Standard Class,Consumer,Central,Office Supplies,2.946
14/10/2015,Standard Class,Consumer,Central,Office Supplies,19.136
26/05/2018,Standard Class,Consumer,South,Technology,23.08
04/02/2017,Standard Class,Consumer,East,Technology,90.48
02/09/2017,Second Class,Consumer,West,Furniture,215.976
02/09/2017,Second Class,Consumer,West,Office Supplies,65.94
04/12/2018,First Class,Corporate,East,Furniture,11.352
12/06/2016,Standard Class,Home Office,Central,Office Supplies,24.56
04/09/2017,Standard Class,Consumer,Central,Office Supplies,16.56
04/09/2017,Standard Class,Consumer,Central,Technology,279.95
21/04/2015,Standard Class,Corporate,South,Office Supplies,828.84
05/11/2016,First Class,Consumer,East,Office Supplies,7.218
05/11/2016,First Class,Consumer,East,Office Supplies,27.2
03/11/2015,Standard Class,Corporate,Central,Technology,89.97
16/02/2017,Standard Class,Consumer,South,Furniture,318.08
16/02/2017,Standard Class,Consumer,South,Office Supplies,5.8
11/09/2018,Second Class,Corporate,West,Technology,143.952
11/09/2018,Second Class,Corporate,West,Office Supplies,19.44
02/11/2018,Standard Class,Consumer,South,Office Supplies,5.56
06/02/2016,First Class,Corporate,South,Office Supplies,146.73
06/02/2016,First Class,Corporate,South,Office Supplies,29.9
10/09/2017,Second Class,Consumer,West,Office Supplies,276.784
26/09/2017,Standard Class,Corporate,Central,Office Supplies,93.032
26/09/2017,Standard Class,Corporate,Central,Furniture,454.965
15/12/2016,Standard Class,Corporate,South,Technology,246.168
17/09/2017,Second Class,Consumer,East,Office Supplies,295.4
13/10/2018,First Class,Consumer,South,Office Supplies,348.56
28/06/2016,Second Class,Corporate,East,Office Supplies,15.552
28/06/2016,Second Class,Corporate,East,Furniture,482.94
01/06/2016,Standard Class,Consumer,Central,Technology,299.98
01/06/2016,Standard Class,Consumer,Central,Office Supplies,403.68
01/06/2016,Standard Class,Consumer,Central,Technology,41.9
01/06/2016,Standard Class,Consumer,Central,Office Supplies,28.91
12/04/2015,Standard Class,Consumer,Central,Office Supplies,32.4
12/10/2018,Standard Class,Home Office,Central,Technology,369.544
12/10/2018,Standard Class,Home Office,Central,Office Supplies,10.368
12/10/2018,Standard Class,Home Office,Central,Technology,791.88
07/11/2016,Standard Class,Consumer,Central,Office Supplies,23.64
07/11/2016,Standard Class,Consumer,Central,Office Supplies,84.784
07/11/2016,Standard Class,Consumer,Central,Furniture,64.96
07/11/2016,Standard Class,Consumer,Central,Office Supplies,32.06
07/11/2016,Standard Class,Consumer,Central,Office Supplies,177.648
07/11/2016,Standard Class,Consumer,Central,Technology,287.91
25/05/2016,First Class,Corporate,Central,Office Supplies,22.368
25/05/2016,First Class,Corporate,Central,Office Supplies,32.368
25/05/2016,First Class,Corporate,Central,Technology,207.984
13/10/2015,First Class,Home Office,South,Office Supplies,36.4
13/10/2015,First Class,Home Office,South,Technology,22.96
13/10/2015,First Class,Home Office,South,Office Supplies,315.2
13/10/2015,First Class,Home Office,South,Office Supplies,15.18
07/02/2017,Second Class,Corporate,West,Technology,623.96
19/01/2018,Second Class,Consumer,East,Technology,429.6
19/01/2018,Second Class,Consumer,East,Furniture,31.968
19/01/2018,Second Class,Consumer,East,Furniture,887.271
19/01/2018,Second Class,Consumer,East,Office Supplies,21.696
06/06/2017,Standard Class,Home Office,West,Office Supplies,22.05
06/06/2017,Standard Class,Home Office,West,Office Supplies,99.9
18/03/2018,Second Class,Corporate,West,Office Supplies,90.86
24/11/2018,Same Day,Consumer,West,Office Supplies,7.78
26/11/2017,Second Class,Consumer,East,Office Supplies,78.759
18/08/2017,Second Class,Home Office,Central,Furniture,9.552
18/08/2017,Second Class,Home Office,Central,Furniture,5.344
28/11/2016,Standard Class,Home Office,West,Office Supplies,8.28
25/05/2018,Standard Class,Consumer,Central,Office Supplies,50.136
04/09/2018,First Class,Corporate,West,Office Supplies,88.074
24/03/2017,Second Class,Consumer,East,Furniture,301.47
24/03/2017,Second Class,Consumer,East,Office Supplies,18.656
28/05/2018,Standard Class,Corporate,East,Furniture,27.46
28/05/2018,Standard Class,Corporate,East,Office Supplies,125.13
31/08/2016,Standard Class,Home Office,West,Technology,555.96
12/04/2017,Standard Class,Corporate,South,Office Supplies,129.552
12/04/2017,Standard Class,Corporate,South,Office Supplies,51.984
12/04/2017,Standard Class,Corporate,South,Office Supplies,10.272
02/02/2015,Standard Class,Consumer,South,Office Supplies,18.336
02/02/2015,Standard Class,Consumer,South,Technology,180.96
02/09/2015,Standard Class,Consumer,Central,Technology,475.944
30/09/2018,Second Class,Home Office,West,Technology,159.98
05/09/2017,First Class,Corporate,East,Technology,43.6
20/05/2018,Standard Class,Consumer,West,Office Supplies,8.288
20/05/2018,Standard Class,Consumer,West,Technology,1123.128
20/05/2018,Standard Class,Consumer,West,Office Supplies,64.9
20/09/2016,Standard Class,Consumer,Central,Office Supplies,2.808
23/01/2017,Standard Class,Corporate,East,Technology,99.98
23/01/2017,Standard Class,Corporate,East,Office Supplies,8.04
23/01/2017,Standard Class,Corporate,East,Office Supplies,1564.29
01/06/2015,Standard Class,Corporate,Central,Office Supplies,138.56
01/06/2015,Standard Class,Corporate,Central,Office Supplies,65.52
24/09/2016,Second Class,Consumer,West,Office Supplies,14.576
24/09/2016,Second Class,Consumer,West,Technology,23.2
24/09/2016,Second Class,Consumer,West,Office Supplies,16.464
01/08/2017,Second Class,Consumer,East,Furniture,19.312
23/01/2015,Standard Class,Consumer,West,Office Supplies,40.08
04/08/2015,Standard Class,Corporate,East,Office Supplies,101.96
04/08/2015,Standard Class,Corporate,East,Office Supplies,259.74
04/08/2015,Standard Class,Corporate,East,Technology,255.42
09/08/2017,Standard Class,Home Office,South,Office Supplies,4.338
09/08/2017,Standard Class,Home Office,South,Office Supplies,11.88
08/12/2017,Standard Class,Consumer,Central,Furniture,405.86
08/12/2017,Standard Class,Consumer,Central,Furniture,680.01
08/06/2016,Standard Class,Consumer,Central,Technology,2.376
08/06/2016,Standard Class,Consumer,Central,Office Supplies,143.128
24/06/2017,Second Class,Consumer,West,Technology,4476.8
24/06/2017,Second Class,Consumer,West,Office Supplies,104.85
24/06/2017,Second Class,Consumer,West,Office Supplies,241.44
15/03/2017,Standard Class,Home Office,South,Office Supplies,319.76
15/03/2017,Standard Class,Home Office,South,Office Supplies,45.68
01/12/2017,Same Day,Home Office,West,Furniture,31.96
01/12/2017,Same Day,Home Office,West,Office Supplies,47.9
01/12/2017,Same Day,Home Office,West,Office Supplies,1112.94
01/12/2017,Same Day,Home Office,West,Office Supplies,22.92
12/06/2018,Second Class,Consumer,West,Technology,71.976
12/06/2018,Second Class,Consumer,West,Office Supplies,19.44
19/03/2017,Standard Class,Corporate,South,Office Supplies,31.086
14/11/2017,Standard Class,Consumer,East,Technology,13.98
14/11/2017,Standard Class,Consumer,East,Office Supplies,23.65
07/08/2018,Standard Class,Consumer,West,Technology,707.88
07/08/2018,Standard Class,Consumer,West,Office Supplies,11.952
07/08/2018,Standard Class,Consumer,West,Office Supplies,31.128
07/08/2018,Standard Class,Consumer,West,Technology,55.76
07/08/2018,Standard Class,Consumer,West,Office Supplies,24.56
07/08/2018,Standard Class,Consumer,West,Furniture,51.75
07/08/2018,Standard Class,Consumer,West,Furniture,207.184
07/08/2018,Standard Class,Consumer,West,Office Supplies,1473.1
21/08/2016,Standard Class,Home Office,East,Office Supplies,3.488
21/08/2016,Standard Class,Home Office,East,Technology,21.728
21/08/2016,Standard Class,Home Office,East,Office Supplies,663.072
21/08/2016,Standard Class,Home Office,East,Office Supplies,99.588
21/08/2016,Standard Class,Home Office,East,Office Supplies,49.568
02/11/2016,Standard Class,Corporate,Central,Office Supplies,29.372
02/11/2016,Standard Class,Corporate,Central,Technology,344.704
30/11/2015,Standard Class,Consumer,West,Office Supplies,47.992
30/11/2015,Standard Class,Consumer,West,Technology,102.24
10/05/2015,Standard Class,Consumer,West,Office Supplies,39.96
10/05/2015,Standard Class,Consumer,West,Technology,1432.0
10/05/2015,Standard Class,Consumer,West,Office Supplies,41.04
10/05/2015,Standard Class,Consumer,West,Furniture,256.784
17/10/2017,First Class,Consumer,East,Furniture,120.98
17/10/2017,First Class,Consumer,East,Office Supplies,315.98
30/10/2017,Standard Class,Corporate,East,Office Supplies,28.752
30/10/2017,Standard Class,Corporate,East,Office Supplies,114.95
01/12/2017,Standard Class,Corporate,West,Office Supplies,23.04
21/04/2017,Same Day,Consumer,East,Office Supplies,15.48
21/04/2017,Same Day,Consumer,East,Office Supplies,51.84
03/08/2018,Standard Class,Consumer,Central,Technology,39.816
03/08/2018,Second Class,Corporate,West,Office Supplies,16.06
11/12/2018,Second Class,Home Office,Central,Office Supplies,7.28
11/12/2018,Second Class,Home Office,Central,Office Supplies,5.4
14/03/2016,Standard Class,Consumer,West,Office Supplies,19.44
08/12/2015,Standard Class,Corporate,West,Furniture,39.88
08/12/2015,Standard Class,Corporate,West,Furniture,79.44
30/09/2018,First Class,Corporate,East,Office Supplies,20.664
21/11/2017,Standard Class,Corporate,West,Office Supplies,32.4
24/11/2018,Standard Class,Corporate,Central,Office Supplies,13.762
14/11/2018,First Class,Home Office,Central,Office Supplies,15.28
16/08/2016,Standard Class,Consumer,East,Office Supplies,44.688
16/08/2016,Standard Class,Consumer,East,Furniture,301.47
13/10/2018,First Class,Consumer,South,Office Supplies,11.07
13/10/2018,First Class,Consumer,South,Furniture,1504.52
13/10/2018,First Class,Consumer,South,Office Supplies,25.92
04/11/2018,Same Day,Home Office,Central,Office Supplies,7.536
04/11/2018,Same Day,Home Office,Central,Office Supplies,1.408
04/11/2018,Same Day,Home Office,Central,Office Supplies,4.144
04/11/2018,Same Day,Home Office,Central,Office Supplies,52.752
19/03/2018,Standard Class,Corporate,West,Office Supplies,381.36
03/11/2015,Same Day,Home Office,West,Office Supplies,6.72
23/07/2018,First Class,Consumer,West,Office Supplies,15.192
23/07/2018,First Class,Consumer,West,Office Supplies,58.32
27/12/2015,Standard Class,Consumer,West,Office Supplies,946.764
02/09/2017,Standard Class,Consumer,West,Furniture,94.68
02/09/2017,Standard Class,Consumer,West,Office Supplies,23.67
02/09/2017,Standard Class,Consumer,West,Technology,1091.168
02/09/2017,Standard Class,Consumer,West,Office Supplies,18.69
02/09/2017,Standard Class,Consumer,West,Furniture,568.728
02/09/2017,Standard Class,Consumer,West,Office Supplies,7.312
11/02/2018,First Class,Consumer,East,Furniture,147.568
27/10/2018,Standard Class,Corporate,South,Office Supplies,56.784
27/10/2018,Standard Class,Corporate,South,Office Supplies,5.607
27/10/2018,Standard Class,Corporate,South,Office Supplies,6.576
09/07/2015,Standard Class,Home Office,West,Office Supplies,14.304
09/07/2015,Standard Class,Home Office,West,Furniture,119.833
09/07/2015,Standard Class,Home Office,West,Office Supplies,5.56
09/07/2015,Standard Class,Home Office,West,Office Supplies,32.4
22/05/2018,Standard Class,Home Office,West,Office Supplies,9.84
22/05/2018,Standard Class,Home Office,West,Office Supplies,2.78
10/11/2017,Standard Class,Consumer,East,Office Supplies,3.64
10/11/2017,Standard Class,Consumer,East,Technology,881.93
02/12/2017,Standard Class,Corporate,Central,Office Supplies,115.84
02/03/2018,Standard Class,Corporate,West,Office Supplies,107.648
23/09/2018,Second Class,Consumer,South,Technology,199.95
23/09/2018,Second Class,Consumer,South,Office Supplies,12.96
11/02/2015,Second Class,Consumer,Central,Furniture,60.89
11/02/2015,Second Class,Consumer,Central,Office Supplies,14.94
11/02/2015,Second Class,Consumer,Central,Office Supplies,9.64
11/02/2015,Second Class,Consumer,Central,Furniture,332.94
11/02/2015,Second Class,Consumer,Central,Office Supplies,51.9
11/02/2015,Second Class,Consumer,Central,Office Supplies,64.96
11/11/2018,Second Class,Consumer,Central,Office Supplies,25.5
02/09/2018,Same Day,Home Office,West,Furniture,215.976
09/10/2016,Standard Class,Consumer,Central,Furniture,389.97
09/10/2016,Standard Class,Consumer,Central,Office Supplies,269.91
24/11/2018,Standard Class,Corporate,South,Office Supplies,11.673
24/11/2018,Standard Class,Corporate,South,Office Supplies,64.848
08/02/2015,First Class,Home Office,West,Furniture,14.56
25/09/2016,Same Day,Consumer,East,Furniture,102.582
25/09/2016,Same Day,Consumer,East,Office Supplies,20.04
21/08/2018,Standard Class,Consumer,East,Office Supplies,32.088
21/08/2018,Standard Class,Consumer,East,Office Supplies,4305.552
12/05/2017,Standard Class,Corporate,East,Furniture,10.02
12/05/2017,Standard Class,Corporate,East,Technology,631.96
02/09/2018,Standard Class,Consumer,South,Office Supplies,1577.94
10/10/2015,Same Day,Corporate,West,Office Supplies,255.85
26/05/2017,Second Class,Corporate,South,Office Supplies,184.704
26/05/2017,Second Class,Corporate,South,Technology,47.92
01/12/2018,Standard Class,Consumer,East,Office Supplies,15.936
01/12/2018,Standard Class,Consumer,East,Office Supplies,8.001
01/12/2018,Standard Class,Consumer,East,Furniture,398.972
20/09/2017,Standard Class,Home Office,West,Furniture,163.88
11/09/2018,Standard Class,Consumer,South,Office Supplies,67.9
30/12/2017,Standard Class,Consumer,South,Office Supplies,72.224
02/09/2018,Second Class,Consumer,West,Office Supplies,11.696
18/11/2015,Standard Class,Corporate,Central,Furniture,392.94
21/11/2016,First Class,Consumer,South,Furniture,18.176
19/06/2018,Standard Class,Home Office,Central,Office Supplies,6.888
19/06/2018,Standard Class,Home Office,Central,Furniture,457.485
30/11/2018,First Class,Consumer,East,Furniture,1079.316
23/04/2015,Second Class,Home Office,West,Office Supplies,48.91
23/09/2015,First Class,Consumer,East,Office Supplies,9.84
23/09/2015,First Class,Consumer,East,Office Supplies,34.5
02/03/2018,Same Day,Corporate,Central,Office Supplies,0.556
17/11/2018,Second Class,Consumer,East,Office Supplies,43.8
28/05/2018,Standard Class,Corporate,East,Office Supplies,13.872
28/05/2018,Standard Class,Corporate,East,Furniture,115.96
18/04/2016,Second Class,Corporate,Central,Technology,41.424
18/04/2016,Second Class,Corporate,Central,Technology,244.768
18/04/2016,Second Class,Corporate,Central,Office Supplies,74.352
18/04/2016,Second Class,Corporate,Central,Office Supplies,4.312
18/04/2016,Second Class,Corporate,Central,Furniture,56.686
18/04/2016,Second Class,Corporate,Central,Technology,97.968
18/04/2016,Second Class,Corporate,Central,Office Supplies,7.872
18/04/2016,Second Class,Corporate,Central,Office Supplies,15.552
18/04/2016,Second Class,Corporate,Central,Office Supplies,1.476
19/09/2016,Standard Class,Home Office,West,Office Supplies,8.4
25/03/2015,Standard Class,Consumer,West,Office Supplies,6.56
25/03/2015,Standard Class,Consumer,West,Office Supplies,14.88
25/03/2015,Standard Class,Consumer,West,Technology,45.48
25/03/2015,Standard Class,Consumer,West,Office Supplies,25.44
26/08/2017,Standard Class,Corporate,East,Office Supplies,146.688
06/03/2018,Standard Class,Consumer,Central,Office Supplies,4.928
06/03/2018,Standard Class,Consumer,Central,Office Supplies,63.488
11/11/2016,Same Day,Corporate,Central,Office Supplies,418.32
11/11/2016,Same Day,Corporate,Central,Office Supplies,123.858
05/04/2017,Standard Class,Consumer,East,Technology,118.782
