Order Date,Ship Mode,Segment,Region,Category
18/10/2016,Standard Class,Consumer,West,Furniture
27/10/2015,Standard Class,Home Office,South,Office Supplies
27/10/2015,Standard Class,Home Office,South,Office Supplies
02/10/2018,Second Class,Corporate,Central,Office Supplies
02/10/2018,Second Class,Corporate,Central,Office Supplies
23/07/2015,Standard Class,Corporate,West,Technology
23/07/2015,Standard Class,Corporate,West,Office Supplies
23/07/2015,Standard Class,Corporate,West,Technology
23/07/2015,Standard Class,Corporate,West,Technology
12/09/2015,Second Class,Consumer,East,Furniture
15/09/2017,Standard Class,Consumer,West,Office Supplies
27/11/2015,Standard Class,Corporate,East,Furniture
11/05/2015,Standard Class,Corporate,Central,Furniture
28/08/2016,Standard Class,Corporate,Central,Technology
28/08/2016,Standard Class,Corporate,Central,Furniture
19/06/2016,Same Day,Home Office,East,Office Supplies
17/08/2016,Standard Class,Consumer,West,Technology
17/08/2016,Standard Class,Consumer,West,Office Supplies
17/08/2016,Standard Class,Consumer,West,Office Supplies
17/08/2016,Standard Class,Consumer,West,Technology
25/09/2016,Same Day,Consumer,East,Office Supplies
26/05/2018,Standard Class,Consumer,West,Office Supplies
31/07/2018,Standard Class,Consumer,East,Technology
12/10/2015,Standard Class,Corporate,Central,Office Supplies
25/05/2015,Standard Class,Consumer,East,Office Supplies
29/12/2015,Second Class,Consumer,East,Office Supplies
07/04/2018,Standard Class,Home Office,South,Office Supplies
07/04/2018,Standard Class,Home Office,South,Technology
01/03/2016,First Class,Corporate,Central,Technology
29/05/2016,Standard Class,Consumer,Central,Office Supplies
22/09/2017,Standard Class,Consumer,Central,Office Supplies
27/05/2018,Standard Class,Consumer,Central,Furniture
17/09/2017,Standard Class,Home Office,West,Office Supplies
08/09/2015,Standard Class,Consumer,West,Office Supplies
03/06/2018,Standard Class,Home Office,West,Office Supplies
28/09/2016,Standard Class,Corporate,West,Office Supplies
28/09/2016,Standard Class,Corporate,West,Office Supplies
28/09/2016,Standard Class,Corporate,West,Office Supplies
28/09/2016,Standard Class,Corporate,West,Technology
16/06/2017,Second Class,Home Office,South,Technology
27/05/2018,Standard Class,Corporate,South,Technology
27/05/2018,Standard Class,Corporate,South,Office Supplies
09/10/2015,Standard Class,Consumer,West,Office Supplies
09/10/2015,Standard Class,Consumer,West,Technology
17/11/2015,Second Class,Home Office,East,Office Supplies
19/10/2015,Standard Class,Home Office,West,Technology
25/11/2018,Second Class,Corporate,South,Furniture
27/02/2015,First Class,Consumer,East,Office Supplies
21/12/2015,Standard Class,Consumer,East,Office Supplies
19/11/2017,Standard Class,Corporate,West,Furniture
05/11/2018,Second Class,Consumer,East,Office Supplies
05/11/2018,Second Class,Consumer,East,Furniture
05/11/2018,Second Class,Consumer,East,Office Supplies
05/11/2018,Second Class,Consumer,East,Office Supplies
05/11/2018,Second Class,Consumer,East,Technology
05/11/2018,Second Class,Consumer,East,Office Supplies
05/11/2018,Second Class,Consumer,East,Furniture
05/11/2018,Second Class,Consumer,East,Furniture
31/05/2016,Second Class,Corporate,Central,Office Supplies
31/05/2016,Second Class,Corporate,Central,Office Supplies
31/05/2016,Second Class,Corporate,Central,Furniture
31/05/2016,Second Class,Corporate,Central,Office Supplies
07/09/2015,Standard Class,Consumer,Central,Office Supplies
07/09/2015,Standard Class,Consumer,Central,Office Supplies
07/09/2015,Standard Class,Consumer,Central,Office Supplies
06/11/2018,Standard Class,Consumer,Central,Office Supplies
20/06/2016,Second Class,Home Office,East,Technology
22/07/2015,Standard Class,Home Office,West,Office Supplies
02/12/2017,Second Class,Corporate,Central,Furniture
02/12/2017,Second Class,Corporate,Central,Office Supplies
12/10/2018,Same Day,Consumer,East,Furniture
11/12/2018,First Class,Corporate,East,Office Supplies
01/10/2016,First Class,Consumer,West,Technology
05/08/2017,Standard Class,Corporate,South,Office Supplies
03/01/2018,Standard Class,Consumer,West,Office Supplies
03/01/2018,Standard Class,Consumer,West,Office Supplies
07/11/2018,Same Day,Consumer,Central,Office Supplies
03/01/2017,Standard Class,Corporate,Central,Furniture
03/01/2017,Standard Class,Corporate,Central,Office Supplies
12/05/2017,Standard Class,Consumer,West,Technology
12/05/2017,Standard Class,Consumer,West,Office Supplies
05/11/2018,First Class,Home Office,Central,Office Supplies
05/11/2018,First Class,Home Office,Central,Office Supplies
05/11/2018,First Class,Home Office,Central,Office Supplies
26/05/2017,Standard Class,Consumer,Central,Furniture
20/11/2016,Standard Class,Consumer,West,Furniture
22/04/2017,Standard Class,Consumer,East,Office Supplies
22/04/2017,Standard Class,Consumer,East,Office Supplies
14/10/2017,Standard Class,Corporate,East,Technology
14/10/2017,Standard Class,Corporate,East,Office Supplies
05/04/2015,Second Class,Consumer,Central,Office Supplies
05/04/2015,Second Class,Consumer,Central,Office Supplies
05/04/2015,Second Class,Consumer,Central,Office Supplies
05/04/2015,Second Class,Consumer,Central,Office Supplies
06/08/2017,Standard Class,Consumer,East,Office Supplies
14/12/2015,First Class,Corporate,Central,Office Supplies
30/05/2018,Second Class,Consumer,Central,Furniture
14/10/2017,Standard Class,Consumer,Central,Technology
14/03/2015,Standard Class,Home Office,South,Office Supplies
17/02/2015,Standard Class,Consumer,Central,Office Supplies
24/08/2016,Second Class,Consumer,East,Technology
24/08/2016,Second Class,Consumer,East,Office Supplies
24/08/2016,Second Class,Consumer,East,Office Supplies
08/05/2018,Second Class,Consumer,West,Office Supplies
04/02/2017,Standard Class,Corporate,West,Office Supplies
19/12/2015,Standard Class,Consumer,Central,Technology
19/12/2015,Standard Class,Consumer,Central,Office Supplies
19/12/2015,Standard Class,Consumer,Central,Office Supplies
05/12/2018,First Class,Home Office,West,Office Supplies
05/12/2018,First Class,Home Office,West,Furniture
05/12/2018,First Class,Home Office,West,Technology
05/12/2018,First Class,Home Office,West,Office Supplies
05/12/2018,First Class,Home Office,West,Office Supplies
24/03/2018,Same Day,Corporate,Central,Office Supplies
08/07/2018,Standard Class,Home Office,West,Office Supplies
26/10/2018,Standard Class,Home Office,Central,Office Supplies
27/10/2017,Standard Class,Consumer,East,Furniture
27/10/2017,Standard Class,Consumer,East,Office Supplies
27/10/2017,Standard Class,Consumer,East,Office Supplies
27/10/2017,Standard Class,Consumer,East,Office Supplies
12/06/2018,Second Class,Consumer,Central,Furniture
25/09/2017,First Class,Corporate,West,Furniture
07/09/2018,First Class,Consumer,East,Office Supplies
07/09/2018,First Class,Consumer,East,Office Supplies
11/05/2016,Second Class,Home Office,West,Furniture
06/08/2016,Standard Class,Corporate,Central,Office Supplies
06/08/2016,Standard Class,Corporate,Central,Office Supplies
06/08/2016,Standard Class,Corporate,Central,Office Supplies
06/08/2016,Standard Class,Corporate,Central,Furniture
29/10/2015,Standard Class,Corporate,Central,Technology
29/10/2015,Standard Class,Corporate,Central,Office Supplies
18/06/2017,Second Class,Corporate,East,Office Supplies
18/06/2017,Second Class,Corporate,East,Office Supplies
18/06/2017,Second Class,Corporate,East,Office Supplies
03/05/2016,First Class,Home Office,West,Office Supplies
10/11/2016,Standard Class,Consumer,East,Office Supplies
30/05/2016,Standard Class,Home Office,South,Technology
22/09/2017,Standard Class,Corporate,West,Furniture
28/11/2016,Standard Class,Consumer,East,Furniture
28/11/2016,Standard Class,Consumer,East,Office Supplies
03/12/2016,Second Class,Home Office,East,Office Supplies
17/10/2015,Second Class,Consumer,Central,Furniture
03/05/2017,First Class,Consumer,East,Technology
03/05/2017,First Class,Consumer,East,Office Supplies
03/05/2017,First Class,Consumer,East,Furniture
03/05/2017,First Class,Consumer,East,Technology
03/05/2017,First Class,Consumer,East,Technology
03/05/2017,First Class,Consumer,East,Office Supplies
01/06/2016,Standard Class,Home Office,West,Office Supplies
31/03/2015,Same Day,Consumer,South,Furniture
31/03/2015,Same Day,Consumer,South,Office Supplies
31/03/2015,Same Day,Consumer,South,Office Supplies
05/07/2018,First Class,Corporate,Central,Technology
24/09/2016,Same Day,Consumer,East,Office Supplies
24/09/2016,Same Day,Consumer,East,Office Supplies
24/09/2016,Same Day,Consumer,East,Office Supplies
24/09/2016,Same Day,Consumer,East,Office Supplies
24/09/2016,Same Day,Consumer,East,Office Supplies
13/08/2016,Same Day,Consumer,West,Furniture
26/05/2016,Second Class,Consumer,Central,Furniture
26/05/2016,Second Class,Consumer,Central,Technology
26/05/2016,Second Class,Consumer,Central,Furniture
14/09/2018,First Class,Home Office,East,Technology
14/09/2018,First Class,Home Office,East,Office Supplies
14/09/2018,First Class,Home Office,East,Office Supplies
14/09/2018,First Class,Home Office,East,Furniture
07/06/2017,Standard Class,Home Office,East,Office Supplies
25/06/2018,Second Class,Consumer,East,Furniture
26/08/2018,First Class,Home Office,Central,Office Supplies
26/08/2017,First Class,Corporate,South,Office Supplies
18/11/2017,Same Day,Consumer,West,Office Supplies
17/04/2018,Standard Class,Corporate,Central,Office Supplies
23/07/2018,Standard Class,Consumer,Central,Office Supplies
11/05/2015,Standard Class,Home Office,Central,Office Supplies
11/05/2015,Standard Class,Home Office,Central,Office Supplies
28/07/2017,Standard Class,Home Office,Central,Furniture
28/07/2017,Standard Class,Home Office,Central,Furniture
14/09/2018,Standard Class,Consumer,East,Office Supplies
14/09/2018,Standard Class,Consumer,East,Office Supplies
24/01/2018,Standard Class,Corporate,West,Office Supplies
24/01/2018,Standard Class,Corporate,West,Office Supplies
24/01/2018,Standard Class,Corporate,West,Technology
19/09/2016,Standard Class,Home Office,West,Furniture
14/04/2016,Standard Class,Consumer,West,Office Supplies
08/05/2018,Second Class,Corporate,Central,Office Supplies
04/09/2017,Standard Class,Consumer,South,Office Supplies
19/05/2015,First Class,Consumer,South,Office Supplies
17/06/2017,Standard Class,Corporate,East,Furniture
02/11/2016,First Class,Consumer,South,Office Supplies
04/11/2018,Standard Class,Corporate,East,Technology
04/11/2018,Standard Class,Corporate,East,Office Supplies
05/12/2018,Second Class,Consumer,East,Office Supplies
05/12/2018,Second Class,Consumer,East,Office Supplies
16/05/2017,Second Class,Consumer,West,Furniture
16/05/2017,Second Class,Consumer,West,Office Supplies
24/10/2018,Standard Class,Consumer,South,Office Supplies
18/09/2017,Standard Class,Consumer,West,Technology
11/11/2015,First Class,Corporate,West,Office Supplies
11/11/2015,First Class,Corporate,West,Technology
11/11/2015,First Class,Corporate,West,Office Supplies
22/08/2017,Standard Class,Corporate,West,Office Supplies
16/11/2018,Standard Class,Corporate,East,Technology
16/11/2018,Standard Class,Corporate,East,Office Supplies
16/11/2018,Standard Class,Corporate,East,Technology
26/09/2015,Standard Class,Home Office,East,Office Supplies
26/09/2015,Standard Class,Home Office,East,Technology
26/09/2015,Standard Class,Home Office,East,Office Supplies
29/06/2018,First Class,Consumer,Central,Office Supplies
29/06/2018,First Class,Consumer,Central,Furniture
29/06/2018,First Class,Consumer,Central,Furniture
23/09/2018,First Class,Corporate,Central,Office Supplies
23/11/2015,Standard Class,Consumer,Central,Office Supplies
13/01/2015,Standard Class,Consumer,East,Office Supplies
13/01/2015,Standard Class,Consumer,East,Office Supplies
31/05/2017,Standard Class,Consumer,East,Office Supplies
31/05/2017,Standard Class,Consumer,East,Technology
13/02/2018,Standard Class,Consumer,Central,Office Supplies
14/10/2015,First Class,Consumer,East,Technology
14/10/2015,First Class,Consumer,East,Office Supplies
14/10/2015,First Class,Consumer,East,Furniture
18/11/2015,Standard Class,Corporate,West,Furniture
18/11/2015,Standard Class,Corporate,West,Furniture
12/11/2018,Second Class,Consumer,West,Office Supplies
28/01/2016,Second Class,Consumer,South,Furniture
07/03/2015,Standard Class,Corporate,West,Office Supplies
07/03/2015,Standard Class,Corporate,West,Office Supplies
07/03/2015,Standard Class,Corporate,West,Furniture
07/03/2015,Standard Class,Corporate,West,Furniture
08/06/2018,Standard Class,Consumer,West,Technology
08/06/2018,Standard Class,Consumer,West,Office Supplies
08/06/2018,Standard Class,Consumer,West,Office Supplies
19/11/2015,Standard Class,Consumer,Central,Office Supplies
19/11/2015,Standard Class,Consumer,Central,Technology
26/11/2017,Standard Class,Consumer,West,Furniture
26/11/2017,Standard Class,Consumer,West,Office Supplies
26/11/2017,Standard Class,Consumer,West,Office Supplies
26/11/2017,Standard Class,Consumer,West,Furniture
23/01/2018,Standard Class,Home Office,West,Technology
23/01/2018,Standard Class,Home Office,West,Office Supplies
22/09/2015,Standard Class,Consumer,East,Furniture
22/09/2015,Standard Class,Consumer,East,Office Supplies
22/09/2015,Standard Class,Consumer,East,Office Supplies
22/09/2015,Standard Class,Consumer,East,Furniture
26/03/2015,Second Class,Consumer,West,Office Supplies
06/06/2017,Standard Class,Home Office,West,Technology
06/06/2017,Standard Class,Home Office,West,Technology
06/06/2017,Standard Class,Home Office,West,Technology
31/08/2018,Standard Class,Consumer,West,Office Supplies
07/12/2016,Same Day,Corporate,West,Office Supplies
16/11/2018,Standard Class,Consumer,West,Furniture
16/11/2018,Standard Class,Consumer,West,Furniture
23/04/2017,Standard Class,Consumer,West,Office Supplies
23/04/2017,Standard Class,Consumer,West,Office Supplies
02/04/2018,Standard Class,Consumer,South,Office Supplies
13/08/2016,First Class,Corporate,South,Office Supplies
13/11/2018,Standard Class,Consumer,West,Technology
23/12/2017,Standard Class,Home Office,East,Office Supplies
23/12/2017,Standard Class,Home Office,East,Technology
22/07/2015,Second Class,Consumer,Central,Office Supplies
06/05/2017,Standard Class,Consumer,West,Furniture
28/11/2015,Standard Class,Corporate,Central,Office Supplies
18/04/2017,Standard Class,Corporate,East,Office Supplies
18/04/2017,Standard Class,Corporate,East,Office Supplies
27/12/2016,Standard Class,Corporate,West,Office Supplies
27/12/2016,Standard Class,Corporate,West,Technology
13/12/2018,Standard Class,Consumer,West,Office Supplies
13/12/2018,Standard Class,Consumer,West,Office Supplies
13/12/2018,Standard Class,Consumer,West,Furniture
13/12/2018,Standard Class,Consumer,West,Office Supplies
02/01/2018,Second Class,Corporate,West,Technology
30/05/2018,Standard Class,Consumer,West,Office Supplies
30/09/2018,Standard Class,Home Office,Central,Office Supplies
20/06/2018,Standard Class,Consumer,South,Office Supplies
20/06/2018,Standard Class,Consumer,South,Technology
04/04/2018,First Class,Home Office,East,Office Supplies
13/11/2016,Standard Class,Consumer,Central,Furniture
28/08/2016,Standard Class,Corporate,East,Office Supplies
24/09/2018,Second Class,Home Office,West,Office Supplies
24/09/2018,Second Class,Home Office,West,Office Supplies
11/12/2017,First Class,Corporate,East,Office Supplies
10/06/2015,Second Class,Corporate,Central,Office Supplies
11/03/2017,Same Day,Home Office,East,Furniture
15/12/2018,Standard Class,Consumer,West,Office Supplies
15/12/2018,Standard Class,Consumer,West,Office Supplies
15/12/2018,Standard Class,Consumer,West,Technology
